song_id_clean,title,artists,genres_clean,mood_category,emotion_label,clean_text,final_text,spotify_url
2rvd6akG8qEtBNUvQpN7iY,How Bad Do U Want Me,Lady Gaga,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/2rvd6akG8qEtBNUvQpN7iY
2ZqTbIID9vFPTXaGyzbb4q,Neva Play (feat. RM of BTS),"Megan Thee Stallion, RM",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/2ZqTbIID9vFPTXaGyzbb4q
4uzKAj0mIyYmyhsRRyPXaQ,Carry You Home,Alex Warren,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/4uzKAj0mIyYmyhsRRyPXaQ
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,Gunna,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/6EUcP55GlbmsmCzfL2vxtZ
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/4xhsWYTOGcal8zt0J161CU
6NjWCIYu1W8xa3HIvcIhd4,Nasty,Tinashe,spotify chart; nz top 50,peaceful,calm,,,https://open.spotify.com/track/6NjWCIYu1W8xa3HIvcIhd4
3ra4PQCtSVULClEqj2XXf7,Let It Snow! Let It Snow! Let It Snow!,Frank Sinatra,spotify chart; ca top 50,peaceful,calm,,,https://open.spotify.com/track/3ra4PQCtSVULClEqj2XXf7
1DgtQlVNotingln271ZKCx,White Horse,Chris Stapleton,spotify chart; nz top 50,tense,anxiety,,,https://open.spotify.com/track/1DgtQlVNotingln271ZKCx
4tMhjP02FRQ0KIUUEJ2oGK,DIS 1 GOT IT,Playboi Carti,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/4tMhjP02FRQ0KIUUEJ2oGK
0Zm4ZDBtiZCDp69Cxs5TaB,The Man He Sees in Me,Luke Combs,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/0Zm4ZDBtiZCDp69Cxs5TaB
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),"Moneybagg Yo, Morgan Wallen",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/7hRLuo4QnzCsjICXUOhTE6
4kfSXPK13aXkLzuz02hCSC,greedy,Tate McRae,spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/4kfSXPK13aXkLzuz02hCSC
4sFnOjqO3s7Iphbg2MPKDd,HOT UPTOWN (feat. Drake),"Camila Cabello, Drake",spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/4sFnOjqO3s7Iphbg2MPKDd
4DE8iIHNUYpAmilzPdAGoT,Romance,Fontaines D.C.,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/4DE8iIHNUYpAmilzPdAGoT
2BlRuvtjcthW3CP5zX75YK,A Holly Jolly Christmas,Burl Ives,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/2BlRuvtjcthW3CP5zX75YK
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/1wFFFzJ5EsKbBWZriAcubN
2dKkVF2m160z0RNDN2dddc,NISSAN ALTIMA,Doechii,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/2dKkVF2m160z0RNDN2dddc
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),"mgk, Jelly Roll",spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/3Rfre3qkrhwdZZ7dyznwbN
7cHhlnawdN87aZbjO6LMRN,SOUTH ATLANTA BABY,Playboi Carti,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/7cHhlnawdN87aZbjO6LMRN
181yGUB8xEh4LfK8KhC4Wa,Siren sounds (bonus),Tate McRae,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/181yGUB8xEh4LfK8KhC4Wa
7gxQXemQ5MBeK9PUrKRtfV,Burning Down,Alex Warren,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/7gxQXemQ5MBeK9PUrKRtfV
1d966178PJg6b4kcXqoYF3,The Thin Grey Line,$uicideboy$,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1d966178PJg6b4kcXqoYF3
4YLizxRQsTqqnvzzYq2VaE,Mr Chow,Lil Uzi Vert,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/4YLizxRQsTqqnvzzYq2VaE
724YXkrlOINBst64isK3KP,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),"Don Toliver, Charlie Wilson, Cash Cobain",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/724YXkrlOINBst64isK3KP
2dylnPaUPcOvzBLokj8DZa,Stargazing,Myles Smith,spotify chart; au top 50,intense,anger,,,https://open.spotify.com/track/2dylnPaUPcOvzBLokj8DZa
2pJL7VBbeO4ZqVIUDf0x9H,Bluebird,Lana Del Rey,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/2pJL7VBbeO4ZqVIUDf0x9H
4jhlMRU5ZUWQCgbQZuKdq8,So Ala Temen,"Idahams, Rex Lawson",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/4jhlMRU5ZUWQCgbQZuKdq8
4rhSYWoLaBbkQccjme9UOJ,Never Love You Again (Feat. Sierra Ferrell),"Post Malone, Sierra Ferrell",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/4rhSYWoLaBbkQccjme9UOJ
2hSwUZkQaP2Dc9QuQgZOky,Mele Kalikimaka,Bing Crosby,spotify chart; ca top 50,peaceful,calm,,,https://open.spotify.com/track/2hSwUZkQaP2Dc9QuQgZOky
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
5t6VW9ocIgB84vD8uR5xXU,Dark Til Daylight,Morgan Wallen,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/5t6VW9ocIgB84vD8uR5xXU
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Lil Uzi Vert,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/4ppKM7xnkSAwSyKqD4QTY4
23FTnnngSq3sEdGuNcC0q2,Not over It,JJ Hannon,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/23FTnnngSq3sEdGuNcC0q2
2PyJAiQjp1OPkow2FJZKHR,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",spotify chart; nz top 50,intense,anger,,,https://open.spotify.com/track/2PyJAiQjp1OPkow2FJZKHR
3hcivoswCVR8LZkHR8MYA5,LoveDrug,Lady Gaga,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/3hcivoswCVR8LZkHR8MYA5
53IRnAWx13PYmoVYtemUBS,Femininomenon,Chappell Roan,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/53IRnAWx13PYmoVYtemUBS
1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),"The Blessed Madonna, Clementine Douglas",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/1TcF5F10EN17vraisG1gQv
0cyN7uQYxTlqwgyh6rm1IH,Guess Who’s Back - skit,Eminem,spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/0cyN7uQYxTlqwgyh6rm1IH
7oG9qhZ0UaQEoUGJJVXh1U,Favourite,Fontaines D.C.,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/7oG9qhZ0UaQEoUGJJVXh1U
4J4pysp2EFNhYibI8tIg0D,Here's The Thing,Fontaines D.C.,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/4J4pysp2EFNhYibI8tIg0D
3uDgqM0LoehSc6Ai8ZlNqp,Treehouse Wings,Amble,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/3uDgqM0LoehSc6Ai8ZlNqp
2BsDkWthyNrYbpY3iOnrR0,Stuff (feat. Travis Scott),"Lil Baby, Travis Scott",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/2BsDkWthyNrYbpY3iOnrR0
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3
4jHl6jgzZOnS4nGamPZ1Uk,Santa Baby,Laufey,spotify chart; au top 50,melancholic,sadness,,,https://open.spotify.com/track/4jHl6jgzZOnS4nGamPZ1Uk
7eGuPhpdS8sBjPJNuAShUX,What Is This Feeling?,"Ariana Grande, Cynthia Erivo",spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/7eGuPhpdS8sBjPJNuAShUX
2PgjJ90q1zETqCX68dxgyd,Sweet Dreams,Koe Wetzel,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/2PgjJ90q1zETqCX68dxgyd
6jp9WjJtKF0Fgks0Y9Kkni,Like I do,Tate McRae,spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/6jp9WjJtKF0Fgks0Y9Kkni
5eAKaGCR0QEuPOxOo0zXqs,Tambourine Dream,Mac Miller,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/5eAKaGCR0QEuPOxOo0zXqs
0sM6V5ruZJWKdRGaB7jiXI,Desire,Fontaines D.C.,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/0sM6V5ruZJWKdRGaB7jiXI
5EHfZq7dOhKGYRQyScX2eY,The Dealer (feat. ERNEST),"Morgan Wallen, ERNEST",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/5EHfZq7dOhKGYRQyScX2eY
3gPYoFtn70aTgl546XVSET,Chest Pain (I Love),Malcolm Todd,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/3gPYoFtn70aTgl546XVSET
76Ku9OBFK1NjMylR8r4WLK,Gang Baby,NLE Choppa,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/76Ku9OBFK1NjMylR8r4WLK
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),Taylor Swift,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/1hjRhYpWyqDpPahmSlUTlc
0gQpTmVvkNauZzh5YSIrHY,Take A Sexy Picture Of Me,CMAT,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/0gQpTmVvkNauZzh5YSIrHY
6Ova4U0AcZrDqTaP0BWDjg,"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/6Ova4U0AcZrDqTaP0BWDjg
5Qya13gFXqupr4sSmZMKDg,WALK,Playboi Carti,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/5Qya13gFXqupr4sSmZMKDg
1YvT4ml5LQM8ZYcLvqsAkD,Remember Him That Way,Luke Combs,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/1YvT4ml5LQM8ZYcLvqsAkD
1u5DziuY77j1BdbaF5hMMt,This Is The Life,The Highstool Prophets,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/1u5DziuY77j1BdbaF5hMMt
3lGs8BwNj35qaBx3uSOQdR,Infinite Baths,Sleep Token,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/3lGs8BwNj35qaBx3uSOQdR
2ILSAavE0FTWeZ8pAZY5bS,Cotton Candy (feat. 2 Chainz),"Lil Wayne, 2 Chainz",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/2ILSAavE0FTWeZ8pAZY5bS
5496lks6V3fh1mZAB6IAap,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/5496lks6V3fh1mZAB6IAap
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"Tyler, The Creator",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/3jHdKaLCkuNEkWcLVmQPCX
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,spotify chart; nz top 50,intense,anger,,,https://open.spotify.com/track/4kjI1gwQZRKNDkw1nI475M
3EO58D1YpHnTvBy68gK8HE,Wind Up Missin’ You,Tucker Wetmore,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/3EO58D1YpHnTvBy68gK8HE
3i8fIJNV0yuC4kXT3SkVBZ,Popular,Ariana Grande,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3i8fIJNV0yuC4kXT3SkVBZ
1LjSbD1yQ0RQc6mwxGHw4m,Ms. Whitman,Bhad Bhabie,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/1LjSbD1yQ0RQc6mwxGHw4m
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",spotify chart; ca top 50,tense,anxiety,,,https://open.spotify.com/track/1qIwin7JMVuX70qN6wD8ww
2qYbtIf8dRkBkKIcZVGFDq,Drive,SZA,spotify chart; us top 50,peaceful,calm,,,https://open.spotify.com/track/2qYbtIf8dRkBkKIcZVGFDq
5IL3VPDy5siXiptYHF2aLS,Up From the Bottom,Linkin Park,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/5IL3VPDy5siXiptYHF2aLS
1BwWXZiBBfNHiLP7knsSfw,Roman Candle,Make Believe Love,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/1BwWXZiBBfNHiLP7knsSfw
7vv89PswQvqGKCGJ1rw5on,FIELD TRIP,"¥$, Kanye West, Ty Dolla $ign",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/7vv89PswQvqGKCGJ1rw5on
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/0W0iAC1VGlB82PI6elxFYf
0jcw8cJf3TNMZN0BXlueML,Hell N Back (feat. Summer Walker),"Bakar, Summer Walker",spotify chart; nz top 50,euphoric,joy,,,https://open.spotify.com/track/0jcw8cJf3TNMZN0BXlueML
5tRylsadMpm8TydUgq7NWj,OVERLY,Playboi Carti,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/5tRylsadMpm8TydUgq7NWj
7Lfwb4IjZiNYGuqtP65kIc,FRIED,"¥$, Kanye West, Ty Dolla $ign",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/7Lfwb4IjZiNYGuqtP65kIc
0ydx75YiFzLjjQknKFNFwt,Burning Down,Alex Warren,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/0ydx75YiFzLjjQknKFNFwt
1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/1FhgmMvNlh3nJ1Ldc2eE6H
6PTgSuFz9JqQ1o0jTYOuvX,Dior (feat. Chrystal),"MK, Chrystal",spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/6PTgSuFz9JqQ1o0jTYOuvX
1lw3asU5xp73sdBy0rYsuK,Friendly Hallucinations,Mac Miller,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/1lw3asU5xp73sdBy0rYsuK
5uhxL7UwvTMV6FSCTpKcjc,Leavin's The Least I Could Do,Morgan Wallen,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/5uhxL7UwvTMV6FSCTpKcjc
4iiiQSCFi5y1B1agejyqg3,Treehouse Wings,Amble,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/4iiiQSCFi5y1B1agejyqg3
4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),"Lost Frequencies, Tom Odell",spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/4MSj19TwYBLgDFj3ddEeco
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),Taylor Swift,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE
1feSUGbI0e0Y2U1J7eX4M3,Flowers-Fire,Kingfishr,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/1feSUGbI0e0Y2U1J7eX4M3
38vhXqp4YdfkDvqkZdLBp0,Memphis; The Blues (feat. John Moreland),"Zach Bryan, John Moreland",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/38vhXqp4YdfkDvqkZdLBp0
4q5n1e9OgkSv2qIWXVp9sC,Caroline,Kingfishr,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/4q5n1e9OgkSv2qIWXVp9sC
2QxviKpVdEXKDWs706MUZB,Old Phone,Ed Sheeran,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/2QxviKpVdEXKDWs706MUZB
7rv8TxQS3ZqhL6XCsMhfYH,Date Nite,"KhakiKid, Saint Demarcus",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/7rv8TxQS3ZqhL6XCsMhfYH
1rf4SX7dduNbrNnOmupLzi,adore u,"Fred again.., Obongjayar",spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/1rf4SX7dduNbrNnOmupLzi
0DM63CJEklNPKu6kHGyuEl,Yours,Post Malone,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/0DM63CJEklNPKu6kHGyuEl
2I7Ph7hRkjOMgy9WCsE4F3,Yosemite,"KETTAMA, Interplanetary Criminal",spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/2I7Ph7hRkjOMgy9WCsE4F3
46N3FCKFABRjNoNBVq4osr,girl$,Dom Dolla,spotify chart; au top 50,euphoric,joy,,,https://open.spotify.com/track/46N3FCKFABRjNoNBVq4osr
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/3w0w2T288dec0mgeZZqoNN
7ueuqvQkKA9k1Pys0hB5br,Praise Jah In The Moonlight,YG Marley,spotify chart; nz top 50,tense,anxiety,,,https://open.spotify.com/track/7ueuqvQkKA9k1Pys0hB5br
4l4OfcR9UPPT06BINAxbiA,I might say something stupid featuring the 1975 & jon hopkins,"Charli xcx, The 1975, Jon Hopkins",spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/4l4OfcR9UPPT06BINAxbiA
3aNmAv9I8lqis2WjGbxArt,Big Sleep,The Weeknd,spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/3aNmAv9I8lqis2WjGbxArt
1aHy1ipWQRNauI0ee9uYfi,Fall Back,Lithe,spotify chart; nz top 50,melancholic,sadness,,,https://open.spotify.com/track/1aHy1ipWQRNauI0ee9uYfi
3i86MS9vF1VCf0h2IEpKWY,A Lot More Free,Max McNown,spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/3i86MS9vF1VCf0h2IEpKWY
7CwWhMGWICOl2ICwbk3QTE,Talk talk featuring troye sivan,"Charli xcx, Troye Sivan",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/7CwWhMGWICOl2ICwbk3QTE
4JfpJrrGNXRj2yXm1fYV23,Lithonia,Childish Gambino,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/4JfpJrrGNXRj2yXm1fYV23
7a1D1K7sgFtumXN02ZdbUd,No I'm not in love,Tate McRae,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/7a1D1K7sgFtumXN02ZdbUd
0TaLETmF6CvzLKukgBXERn,Smile,Morgan Wallen,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/0TaLETmF6CvzLKukgBXERn
5v1yAVGillOAN3yqJ6pmPL,PROMOTION,"¥$, Kanye West, Ty Dolla $ign",spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/5v1yAVGillOAN3yqJ6pmPL
4PMqSO5qyjpvzhlLI5GnID,Good Days,SZA,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/4PMqSO5qyjpvzhlLI5GnID
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,spotify chart; ie top 50,intense,anger,,,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi
4tfOoCcYPtb08J5HWlSo3r,Another Life,SZA,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/4tfOoCcYPtb08J5HWlSo3r
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/7mOC6phfrfz3jfigg1aGsE
5rF6YUIlgiat22OT1lWspJ,Seventeen Going Under,Sam Fender,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/5rF6YUIlgiat22OT1lWspJ
5mFZipkX1HZ4Idz5LOWpzq,Cut the Bridge,Linkin Park,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/5mFZipkX1HZ4Idz5LOWpzq
1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,P!nk,spotify chart; ie top 50,tense,anxiety,,,https://open.spotify.com/track/1gUwi1o1S9W9P0FQgJdY8s
6f1DJYPjsyIwMD4g1h3fIK,Lyft Em Up,Lil Uzi Vert,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/6f1DJYPjsyIwMD4g1h3fIK
261EcPb2XfhnPWSnlMOi3G,World Tour (Aquafina),Juice WRLD,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/261EcPb2XfhnPWSnlMOi3G
6yzNzQxqsIY3zRsTwzLI3v,Mele Kalikimaka - New mono-to-stereo mix,"Bing Crosby, The Andrews Sisters",spotify chart; ca top 50,melancholic,sadness,,,https://open.spotify.com/track/6yzNzQxqsIY3zRsTwzLI3v
7eCVm5KcpFrDhx6XHkF3t6,Love Me 4 Me,SZA,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/7eCVm5KcpFrDhx6XHkF3t6
56LQyaXsYWQZ2b7OPLAKEO,Greenlight,Tate McRae,spotify chart; ca top 50,intense,anger,,,https://open.spotify.com/track/56LQyaXsYWQZ2b7OPLAKEO
3It5ZyIlvFxgrxAkiQLGBR,M-E-X-I-C-O (Feat. Billy Strings),"Post Malone, Billy Strings",spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/3It5ZyIlvFxgrxAkiQLGBR
1OjNUHE1W7Cxeph9DJzKbe,Jack and Jill,Morgan Wallen,spotify chart; us top 50,euphoric,joy,,,https://open.spotify.com/track/1OjNUHE1W7Cxeph9DJzKbe
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Hotel Ugly,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3hxIUxnT27p5WcmjGUXNwx
3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,spotify chart; us top 50,melancholic,sadness,,,https://open.spotify.com/track/3GYlZ7tbxLOxe6ewMNVTkw
4BObwxRcqiuifYuPbYrjqP,PRESS THE BUTTON,Future,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/4BObwxRcqiuifYuPbYrjqP
06iup3YJ4EsnkSxyQKFfNk,She Stank,Lil Uzi Vert,spotify chart; us top 50,intense,anger,,,https://open.spotify.com/track/06iup3YJ4EsnkSxyQKFfNk
4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,OneRepublic,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/4fYte8ZvTK14NEhAOZocBi
5yQ5VsEsI3XsqSDgZLo2XF,Unaware,Te Wehi,spotify chart; nz top 50,peaceful,calm,,,https://open.spotify.com/track/5yQ5VsEsI3XsqSDgZLo2XF
63bgBHUBX1rutghlrXZrvp,Means I care,Tate McRae,spotify chart; ca top 50,euphoric,joy,,,https://open.spotify.com/track/63bgBHUBX1rutghlrXZrvp
1e3AdX6I8gaQKjQMONn9tA,Stoned,Mac Miller,spotify chart; us top 50,tense,anxiety,,,https://open.spotify.com/track/1e3AdX6I8gaQKjQMONn9tA
0UMGY9KzTESYGstyvypV6z,Nobody's Soldier,Hozier,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/0UMGY9KzTESYGstyvypV6z
6gBjUipB0ZxHd1BvwdJTDQ,People Watching,Sam Fender,spotify chart; ie top 50,euphoric,joy,,,https://open.spotify.com/track/6gBjUipB0ZxHd1BvwdJTDQ
3hjvU40Qckm4sy4WT7ofY3,Mary's Pub,Amble,spotify chart; ie top 50,melancholic,sadness,,,https://open.spotify.com/track/3hjvU40Qckm4sy4WT7ofY3
